symbol,timestamp,open,high,low,close,volume,trade_count,vwap,SMA_20,EMA_20,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,ATR_14
SPY,2023-03-17 04:00:00,393.22,394.4,388.55,389.99,140069974.0,919378.0,390.746594,396.2130000000001,395.7801525126547,43.72202482564519,-2.773758061666058,-1.8463695093229655,-0.9273885523430925,6.874848836576847
SPY,2023-03-20 04:00:00,390.8,394.17,390.07,393.74,93055783.0,725425.0,392.564275,395.5370000000001,395.58585227335425,47.61019446298939,-2.5612181987055465,-1.9893392471994817,-0.5718789515060647,6.682359633964216
SPY,2023-03-21 04:00:00,397.24,399.41,395.58,398.91,91524248.0,629617.0,397.454895,395.5280000000001,395.90243777113005,52.48422775912276,-1.953089038850976,-1.9820892055297805,0.02900016667880445,6.610048231538202
SPY,2023-03-22 04:00:00,398.73,402.49,392.07,392.11,111746583.0,874190.0,397.986282,395.20650000000006,395.5412532214986,46.37323024481354,-1.9968272863854395,-1.9850368217009122,-0.011790464684527269,6.882187643571188
SPY,2023-03-23 04:00:00,395.09,399.29,390.35,393.17,119351319.0,871935.0,394.846128,394.83200000000005,395.3154195813559,47.40134030602949,-1.9237808730704273,-1.9727856319748152,0.049004758904387824,7.02917424045896
SPY,2023-03-24 04:00:00,391.841,395.84,389.4,395.75,107684280.0,806051.0,392.872352,394.80050000000006,395.35680819265536,49.91807540301433,-1.6388153826034682,-1.9059915821005458,0.2671761994970776,6.987090366140462
SPY,2023-03-27 04:00:00,398.12,398.92,395.56,396.49,74010408.0,569544.0,397.047641,394.73850000000004,395.4647312219263,50.64748059932794,-1.3378445238888048,-1.7923621704581976,0.45451764656939275,6.728012482844716
SPY,2023-03-28 04:00:00,395.77,396.49,393.69,395.6,62871680.0,494862.0,395.150028,394.70550000000003,395.4776139626952,49.709762070255245,-1.1577922041107627,-1.6654481771887106,0.507655973077948,6.447440162641523
SPY,2023-03-29 04:00:00,399.925,401.6,398.68,401.35,77497876.0,553838.0,400.203727,395.03600000000006,396.03688882339094,55.44877054207825,-0.5448418999643536,-1.4413269217438391,0.8964850217794855,6.415480151024271
SPY,2023-03-30 04:00:00,404.09,404.35,401.76,403.7,69840049.0,516344.0,403.277749,395.33050000000003,396.76670893544895,57.57943156037274,0.12906323177389822,-1.1272488910402916,1.2563121228141898,6.171517283093967
SPY,2023-03-31 04:00:00,404.66,409.7,404.55,409.39,111956715.0,694257.0,407.434197,395.5905000000001,397.96892713207285,62.28293671871945,1.109483910693882,-0.6799023306934568,1.789386241387339,6.159266048587255
SPY,2023-04-03 04:00:00,408.85,411.37,408.44,410.95,67391097.0,569791.0,409.98359,395.91450000000003,399.20521978616114,63.47854850014758,1.9894205234010656,-0.14603775987455236,2.135458283275618,5.92860418797388
SPY,2023-04-04 04:00:00,411.62,411.92,407.24,408.67,66601534.0,537050.0,409.142902,396.4345,400.10662742557435,60.461871359328256,2.474277749614373,0.3780253420232328,2.09625240759114,5.839418174547175
SPY,2023-04-05 04:00:00,407.91,408.7,405.88,407.6,65200243.0,524249.0,407.224848,396.86850000000004,400.820281956472,59.04376277652855,2.7405986220081218,0.8505399980202106,1.8900586239879111,5.623745447793804
SPY,2023-04-06 04:00:00,406.77,409.48,405.678,409.19,63743345.0,482110.0,407.996383,397.75,401.61739796061755,60.525405879917784,3.0448602898720765,1.2894040563905838,1.7554562334814927,5.493620772951391
SPY,2023-04-10 04:00:00,406.61,409.69,405.97,409.61,63681042.0,468057.0,407.832289,398.935,402.37859815484444,60.92750355663108,3.28204694942508,1.687932634997483,1.594114314427597,5.366933574883432
SPY,2023-04-11 04:00:00,410.26,411.18,408.92,409.72,59297945.0,402951.0,410.065427,400.153,403.0777792829545,61.03943888347033,3.439249637685407,2.038196035535068,1.401053602150339,5.145009748106043
SPY,2023-04-12 04:00:00,411.87,412.17,407.44,408.05,86420379.0,639356.0,409.703665,400.969,403.5513241131493,58.30835361495007,3.3900010357505153,2.3085570355781573,1.081444000172358,5.115366194669898
SPY,2023-04-13 04:00:00,409.18,413.84,407.9922,413.47,85814754.0,566796.0,411.780016,402.17850000000004,404.495959911897,63.946537159292525,3.7451481306932237,2.5958752546011707,1.149272876092053,5.167682895050616
SPY,2023-04-14 04:00:00,412.81,415.09,410.06,412.46,78135828.0,592073.0,412.133862,402.99600000000004,405.2544399202877,62.25693418642185,3.900147727805688,2.8567297492420742,1.043417978563614,5.157848402546998
SPY,2023-04-17 04:00:00,412.37,413.96,411.085,413.94,66424139.0,477935.0,412.522809,404.19350000000003,406.08163611835556,63.76767132559116,4.095202708702288,3.1044243411341172,0.9907783675681712,4.994787802365069
SPY,2023-04-18 04:00:00,415.58,415.72,412.7802,414.21,63559997.0,493081.0,414.06363,405.21700000000004,406.8557660118455,64.0503758879859,4.222893047482216,3.328118082403737,0.8947749650784793,4.848002959338997
SPY,2023-04-19 04:00:00,412.22,415.08,412.16,414.14,55227330.0,420720.0,413.658114,405.97850000000005,407.5495025821459,63.911146108586436,4.26922715282285,3.5163398964875596,0.7528872563352906,4.7102884622433505
SPY,2023-04-20 04:00:00,411.21,413.7,410.27,411.88,75840359.0,546274.0,411.935504,406.9670000000001,407.9619309076558,59.42018269045519,4.07659174073558,3.628390265337164,0.44820147539841626,4.650267857797397
SPY,2023-04-21 04:00:00,412.19,412.68,410.17,412.2,73434638.0,480045.0,411.703492,407.9185000000001,408.3655565354981,59.85038282600827,3.9047367399180644,3.6836595602533437,0.22107717966472062,4.497391582240439
SPY,2023-04-24 04:00:00,411.99,413.07,410.6,412.63,64332095.0,463295.0,412.026933,408.7625000000001,408.7716940083078,60.457025490945036,3.7598960784238216,3.6989068638874394,0.060989214536382175,4.352577897794691
SPY,2023-04-25 04:00:00,410.58,411.16,406.02,406.08,97766721.0,611558.0,408.10173,409.2420000000001,408.51534219799277,48.4485061783071,3.0810619866158504,3.5753378884331215,-0.4942759018172711,4.5138223336665
SPY,2023-04-26 04:00:00,406.72,407.84,403.78,404.36,80447049.0,571685.0,405.666106,409.6800000000001,408.1195953219935,45.871825848783885,2.3768921199672377,3.335648734739945,-0.9587566147727071,4.4814064526903215
SPY,2023-04-27 04:00:00,407.0,412.69,406.74,412.41,92968369.0,614869.0,410.230423,410.23300000000006,408.5282052913274,57.31419062178098,2.440270234473701,3.156573034686696,-0.7163028002129952,4.756305991783869
SPY,2023-04-28 04:00:00,411.49,415.94,411.43,415.93,89312589.0,611065.0,414.408081,410.84450000000004,409.2331381207248,61.17869665114647,2.7429138257881505,3.073841192906987,-0.33092736711883664,4.738712706656449
SPY,2023-05-01 04:00:00,415.47,417.62,415.265,415.51,62122254.0,502374.0,416.254411,411.1505,409.8309344901796,60.47517268596037,2.91526519988588,3.042125994302766,-0.1268607944168858,4.568447513323847
SPY,2023-05-02 04:00:00,414.77,414.82,407.82,410.84,103998484.0,750845.0,410.494823,411.145,409.9270359673053,53.155685241710415,2.64454031976436,2.962608859395085,-0.3180685396307248,4.791415548086429
SPY,2023-05-03 04:00:00,411.36,413.87,407.77,408.02,91531769.0,737915.0,410.858464,411.1125,409.7454134942286,49.27716404015808,2.1773394556262815,2.8055549786413243,-0.6282155230150428,4.884885866080258
SPY,2023-05-04 04:00:00,406.93,407.27,403.74,405.13,94901863.0,716763.0,405.369131,410.9889999999999,409.30585030430206,45.604684992149515,1.5559445967645047,2.5556329022659603,-0.9996883055014556,4.841679732788809
SPY,2023-05-05 04:00:00,408.91,413.72,408.64,412.63,87832433.0,577848.0,411.604143,411.16099999999994,409.62243598960663,54.98145349408913,1.6496558088042548,2.3744374835736193,-0.7247816747693645,5.109416894732468
SPY,2023-05-08 04:00:00,412.97,413.24,411.28,412.74,50046768.0,422762.0,412.479657,411.3175,409.91934684773935,55.103694918983656,1.7130517064558717,2.24216032815007,-0.5291086216941983,4.884458545108723
SPY,2023-05-09 04:00:00,411.13,412.09,410.6894,410.93,49220119.0,385994.0,411.300577,411.378,410.01559952890705,52.57399788823329,1.5988114358813732,2.1134905496963308,-0.5146791138149576,4.682040077600959
SPY,2023-05-10 04:00:00,413.88,414.535,408.87,412.85,96142922.0,691578.0,411.955869,411.61799999999994,410.2855424309159,54.93726429131451,1.644249270207581,2.0196422937985807,-0.3753930235909997,4.752251500629463
SPY,2023-05-11 04:00:00,411.95,412.43,409.97,412.13,70157064.0,530526.0,411.350862,411.55099999999993,410.46120505654295,53.85352149692891,1.6036749321987145,1.9364488214786075,-0.33277388927989304,4.6185192505845025
SPY,2023-05-12 04:00:00,413.42,413.64,409.07,411.59,70441226.0,500185.0,410.98957,411.5074999999999,410.5687093368722,53.00891569317422,1.5105335000584432,1.8512657571945748,-0.34073225713613153,4.615053589828466
SPY,2023-05-15 04:00:00,412.22,413.43,410.23,413.01,54289383.0,427865.0,412.048136,411.4609999999999,410.801213209551,55.00722187576852,1.5336217398339045,1.7877369537224408,-0.2541152138885363,4.513978333412146
SPY,2023-05-16 04:00:00,411.86,412.815,410.24,410.25,57705495.0,447536.0,411.425832,411.2629999999999,410.74871671340327,50.511092983542696,1.3140627055857976,1.6930021040951122,-0.3789393985093146,4.389408452454134
SPY,2023-05-17 04:00:00,412.35,415.855,410.635,415.23,87286957.0,585039.0,413.86749,411.31749999999994,411.17550559784104,57.293959802534054,1.5243334029061089,1.6592683638573116,-0.13493496095120272,4.476236420135983
SPY,2023-05-18 04:00:00,414.9,419.67,414.67,419.23,97177195.0,672492.0,417.252302,411.68499999999995,411.94260030280856,61.820356640226436,1.9907924004886581,1.725573171183581,0.26521922930507724,4.513648104411984
SPY,2023-05-19 04:00:00,420.17,420.72,417.35,418.62,103625186.0,640868.0,418.932449,412.006,412.5785431311125,60.76267555437028,2.284903667534934,1.8374392704538516,0.4474643970810823,4.431958954096842
SPY,2023-05-22 04:00:00,418.64,420.39,417.35,418.79,60745399.0,493532.0,419.068605,412.31399999999996,413.1701104519589,60.96312370791852,2.5028551882402894,1.9705224540111392,0.5323327342291502,4.332533314518494
SPY,2023-05-23 04:00:00,417.08,418.722,413.68,414.09,86383493.0,624936.0,415.863124,412.71449999999993,413.2577189803438,52.91467103094234,2.2701635855081577,2.030450680310543,0.23971290519761457,4.388066649195745
SPY,2023-05-24 04:00:00,412.42,412.82,409.8795,411.09,89213678.0,673415.0,411.050076,413.05099999999993,413.0512695536444,48.51212819366116,1.8226683003418316,1.9888942043168008,-0.16622590397496917,4.375383317110333
SPY,2023-05-25 04:00:00,414.74,416.16,412.4101,414.65,90961606.0,672404.0,414.136975,413.1629999999999,413.20352959615445,53.46050314985814,1.7352840364611666,1.9381721707456738,-0.20288813428450725,4.424998794459598
SPY,2023-05-26 04:00:00,415.33,420.77,415.25,420.02,93687752.0,625214.0,419.208624,413.36749999999995,413.85271725366357,59.7451996204917,2.0754213335750364,1.9656220033115464,0.10979933026349009,4.546070309141056
SPY,2023-05-30 04:00:00,422.03,422.58,418.735,420.18,72215960.0,609042.0,420.454392,413.60099999999994,414.4553156104575,59.918872869962925,2.3310226765153175,2.0387021379523005,0.292320538563017,4.495993858488122
SPY,2023-05-31 04:00:00,418.28,419.22,416.22,417.85,111771940.0,665151.0,417.726299,413.95149999999995,414.778618885652,56.12164821787745,2.318846832078009,2.094731076777442,0.22411575530056682,4.457708582881826
SPY,2023-06-01 04:00:00,418.09,422.92,416.79,421.82,88865018.0,653408.0,420.514542,414.6414999999999,415.449226610828,60.69250197873475,2.599576904589185,2.1957002423397904,0.40387666224939434,4.577157969818837
SPY,2023-06-02 04:00:00,424.5,428.74,423.95,427.92,91426171.0,678309.0,427.125566,415.78099999999984,416.63691931455867,66.47187015796415,3.2765069966752662,2.4118615932068854,0.8646454034683808,4.744503829117493
SPY,2023-06-05 04:00:00,428.28,429.67,426.37,427.1,70216018.0,551798.0,428.039599,416.50449999999984,417.6334031893626,65.08650389880556,3.7041131144443966,2.6703118974543876,1.033801216990009,4.64132498418053
SPY,2023-06-06 04:00:00,426.67,428.5772,425.99,428.03,64022176.0,491102.0,427.538687,417.2689999999999,418.62355526656614,65.95318043154963,4.07110807150633,2.9504711322647763,1.120636939241554,4.494601771024778
SPY,2023-06-07 04:00:00,428.44,429.62,426.11,426.55,85372762.0,582563.0,427.313278,418.04999999999984,419.3784547649884,63.26183802942861,4.194182660982108,3.1992134380082424,0.9949692229738654,4.424273073094436
SPY,2023-06-08 04:00:00,426.62,429.6,425.82,429.13,61952842.0,473941.0,428.248763,418.86399999999975,420.30717335879905,65.87601859199295,4.448623633808097,3.449095477168213,0.9995281566398839,4.378253567873407
SPY,2023-06-09 04:00:00,429.96,431.99,428.87,429.9,85647169.0,594919.0,430.357809,419.75249999999977,421.2207758960563,66.63899822068082,4.658699910138296,3.6910163637622295,0.9676835463760662,4.288378313025307
SPY,2023-06-12 04:00:00,430.92,433.88,430.17,433.8,76256703.0,523160.0,431.998351,420.8629999999997,422.418797239289,70.26538506012126,5.081310099170366,3.969075110843857,1.1122349883265095,4.266351290666358
SPY,2023-06-13 04:00:00,435.32,437.33,434.63,436.66,95898626.0,672828.0,436.271556,422.0454999999997,423.77510226411863,72.6161821947672,5.582656428478458,4.291791374370777,1.2908650541076812,4.213754769904473
SPY,2023-06-14 04:00:00,437.01,439.0612,433.59,437.18,100608099.0,712238.0,436.588374,423.3919999999997,425.0517591913454,73.03362539483524,5.953310601828321,4.624095219862285,1.3292153819660353,4.303572286339869
SPY,2023-06-15 04:00:00,436.33,443.9,436.23,442.6,110301303.0,748181.0,441.025612,424.76049999999975,426.7230202207411,76.97372892680032,6.60822984759443,5.020922145408714,1.5873077021857158,4.544031408744162
SPY,2023-06-16 04:00:00,443.02,443.6078,438.97,439.46,114164649.0,631588.0,440.933417,425.77199999999976,427.93606591400385,70.54308363041812,6.795551423649442,5.37584800105686,1.4197034225925824,4.5507291652624335
SPY,2023-06-20 04:00:00,437.45,438.37,435.03,437.18,76160359.0,550939.0,437.022449,426.6999999999997,428.81644058886064,66.21721971226354,6.682990818864596,5.637276564618407,1.0457142542461888,4.542105653457974
SPY,2023-06-21 04:00:00,436.16,436.99,434.33,434.94,76982252.0,551344.0,435.457956,427.5074999999997,429.39963672325484,62.18275232675386,6.3399534126216395,5.777811934219054,0.5621414784025855,4.421240963925263
SPY,2023-06-22 04:00:00,433.95,436.62,433.6,436.51,70637175.0,479203.0,435.377934,428.6284999999997,430.07681417818293,63.84545459689315,6.124183895905674,5.8470863265563775,0.2770975693492961,4.321152323644886
SPY,2023-06-23 04:00:00,432.93,435.06,432.47,433.21,92075438.0,553269.0,433.605841,429.7344999999997,430.3752128278798,58.06650109218274,5.622094572029539,5.80208797565101,-0.17999340362147098,4.301070014813106
SPY,2023-06-26 04:00:00,432.62,434.61,431.19,431.44,72823560.0,509726.0,432.554648,430.5739999999997,430.4766211299865,55.181432158236966,5.023453710621993,5.646361122645207,-0.6229074120232134,4.238136442326456
SPY,2023-06-27 04:00:00,432.35,436.81,431.88,436.17,72813700.0,497930.0,434.836564,431.3814999999997,431.0188476890354,60.78828245022232,4.874507694298416,5.491990436975849,-0.6174827426774332,4.318983839303138
SPY,2023-06-28 04:00:00,435.05,437.44,434.41,436.39,75635976.0,537350.0,435.639277,432.19199999999967,431.53038600436537,61.03246249609386,4.719812009779446,5.337554751536568,-0.6177427417571222,4.226913565067198
SPY,2023-06-29 04:00:00,435.96,438.28,435.54,438.11,67882305.0,474149.0,437.242912,433.20499999999964,432.1570159087115,62.97376964356126,4.68203263290809,5.206450327810872,-0.5244176949027821,4.12070545327668
SPY,2023-06-30 04:00:00,441.44,444.3,441.11,443.28,102201286.0,581165.0,443.155802,434.2779999999997,433.2163477269295,68.11558548120371,5.011498561195083,5.1674599744877145,-0.1559614132926317,4.26851220661406
SPY,2023-07-03 04:00:00,442.92,444.08,442.63,443.79,32501144.0,251275.0,443.529847,435.07149999999973,434.2233622291267,68.57912799209328,5.253199803457676,5.1846079402817065,0.06859186317596944,4.067189906141627
SPY,2023-07-05 04:00:00,441.91,443.889,441.9,443.13,58418434.0,415751.0,443.259394,435.8729999999997,435.0716134454003,67.21721279724223,5.330051776131086,5.213696707451582,0.1163550686795034,3.9187477699886557
SPY,2023-07-06 04:00:00,439.42,440.1,437.06,439.66,80658303.0,567513.0,438.738257,436.45449999999965,435.5086026410765,60.423119977120834,5.052712988041776,5.181499963569621,-0.12878697552784502,4.072408643560894
SPY,2023-07-07 04:00:00,438.63,442.64,438.3,438.55,86134179.0,530029.0,440.230389,437.0544999999996,435.79825953240254,58.389979051642406,4.689296980415804,5.0830593669388575,-0.3937623865230533,4.091522311877971
SPY,2023-07-10 04:00:00,438.18,439.84,437.585,439.66,62443502.0,419236.0,438.899656,437.5809999999997,436.1660443388404,59.84506273585679,4.4396770658323135,4.954382906717549,-0.5147058408852354,3.96034214674383
SPY,2023-07-11 04:00:00,440.45,442.97,439.44,442.46,64463753.0,455994.0,441.220616,438.20899999999966,436.76546868752223,63.32872308263611,4.416873120607875,4.846880949495614,-0.4300078288877396,3.9296034219764158
SPY,2023-07-12 04:00:00,446.39,447.4799,444.91,446.02,91924527.0,585101.0,446.181568,438.8199999999997,437.6468526220439,67.22232581005998,4.632660649328216,4.804036889462134,-0.1713762401339185,4.0074817489781
SPY,2023-07-13 04:00:00,447.9,450.38,447.45,449.56,72425242.0,449369.0,448.876482,439.4649999999997,438.78143808661116,70.56868959366871,5.031324261296277,4.8494943638289625,0.18182989746731426,4.0326616240510935
SPY,2023-07-14 04:00:00,450.475,451.36,448.49,449.28,69815823.0,484539.0,449.914943,440.0699999999997,439.78130112598154,69.96029395008662,5.263994336071278,4.932394358277426,0.33159997779385186,3.949614365190301
SPY,2023-07-17 04:00:00,449.13,451.93,449.08,450.84,52680223.0,385757.0,450.54018,440.4819999999997,440.8345105425547,71.43776015171498,5.510741610198977,5.048063808661736,0.46267780153724125,3.8710704819624238
SPY,2023-07-18 04:00:00,450.5,454.86,450.0484,454.19,80744449.0,519351.0,453.220529,441.2184999999998,442.10646191945426,74.35474268862758,5.908498117162878,5.2201506703619645,0.6883474468009139,3.9382511618222504
SPY,2023-07-19 04:00:00,455.01,456.43,454.1119,455.2,65891689.0,502907.0,455.518782,442.1194999999998,443.3534655461729,75.17782386657561,6.233367196782297,5.422793975646031,0.8105732211362655,3.8225260788349478
SPY,2023-07-20 04:00:00,454.17,455.1,451.44,452.18,70591643.0,532941.0,453.290805,442.98149999999976,444.19408787510883,68.13603911632326,6.175947048942476,5.57342459030532,0.6025224586371554,3.818059930346737
SPY,2023-07-21 04:00:00,453.96,454.165,452.17,452.18,71275619.0,475417.0,453.038753,443.76499999999976,444.9546509346223,68.13603911632326,6.060578590675448,5.670855390379346,0.3897232002961015,3.6878413638933987
SPY,2023-07-24 04:00:00,453.37,455.04,452.298,454.2,54023384.0,400896.0,454.005663,444.81449999999984,445.8351603694202,70.29449755704128,6.062263375900159,5.749136987483508,0.3131263884166504,3.628709837901014
SPY,2023-07-25 04:00:00,453.92,456.735,453.87,455.44,55191240.0,383335.0,455.463449,446.0144999999999,446.749907000904,71.56773776813156,6.093415120724046,5.817992614131616,0.27542250659243006,3.5741591351937996
SPY,2023-07-26 04:00:00,454.47,456.99,453.38,455.51,71052885.0,527718.0,454.911179,446.98149999999987,447.58420157224646,71.6416328785046,6.0539651758342075,5.865187126472135,0.18877804936207276,3.576719196965672
SPY,2023-07-27 04:00:00,459.02,459.44,451.55,452.49,92194375.0,627051.0,455.493493,447.7864999999999,448.05142047012777,63.922767895332115,5.71315436230708,5.834780573639124,-0.12162621133204432,3.8848106828966946
SPY,2023-07-28 04:00:00,455.88,457.78,452.4918,456.92,80011791.0,528395.0,456.623523,448.72699999999986,448.89604709202035,69.17013097091734,5.734420484332134,5.814708555777726,-0.08028807144559202,3.9851813484040712
SPY,2023-07-31 04:00:00,457.41,458.16,456.045,457.79,62040450.0,438677.0,457.084331,449.4524999999999,449.7430902261137,70.09020248963363,5.7551341641599265,5.802793677454166,-0.04765951329423945,3.8515969663752094
SPY,2023-08-01 04:00:00,456.27,457.25,455.49,456.48,55502201.0,418014.0,456.383162,450.0869999999998,450.3847006807695,66.85486457553206,5.601275831669966,5.762490108297326,-0.16121427662736032,3.740768611634124
SPY,2023-08-02 04:00:00,453.25,453.52,449.3499,450.13,93933371.0,622259.0,451.088424,450.4369999999998,450.36044347307717,53.87339667384579,4.910346644315496,5.59206141550096,-0.6817147711854643,3.982863710803117
SPY,2023-08-03 04:00:00,448.04,450.79,447.37,448.84,64928592.0,486817.0,449.120949,450.89599999999984,450.2156393327841,51.67807683489629,4.210156008703677,5.315680334141503,-1.105524325437826,3.942659160031467
SPY,2023-08-04 04:00:00,450.72,452.895,446.27,446.81,101621488.0,663141.0,449.335135,451.30899999999986,449.8912927296618,48.339821892304556,3.4516572940937635,4.942875726131955,-1.4912184320381918,4.134254934314933
SPY,2023-08-07 04:00:00,448.71,450.865,447.99,450.71,58357466.0,445170.0,449.56755,451.8614999999998,449.9692648506464,54.43019105257465,3.129167904651922,4.580134161835948,-1.4509662571840263,4.128593867578153
SPY,2023-08-08 04:00:00,448.08,450.6952,445.2705,448.75,71361326.0,527040.0,447.102653,452.1759999999998,449.8531443886801,51.16550706820594,2.6844919681416286,4.201005723097085,-1.5165137549554562,4.2222300198939955
SPY,2023-08-09 04:00:00,449.03,449.1999,444.96,445.75,78789577.0,559468.0,447.046387,452.1624999999998,449.46236873261535,46.562058176929,2.0661904000137383,3.7740426584804156,-1.7078522584666773,4.2234921613301415
SPY,2023-08-10 04:00:00,448.19,451.7,444.7,445.91,93005596.0,680010.0,447.732813,451.97999999999985,449.1240479009377,46.83678476545312,1.5709832979190423,3.333430786368141,-1.7624474884490988,4.4218141498065595
SPY,2023-08-11 04:00:00,443.97,446.7007,443.345,445.65,68690903.0,502514.0,445.227517,451.79849999999976,448.7931861960865,46.4191599508424,1.1443568413158687,2.8956159973576865,-1.7512591560418178,4.345663139106088
SPY,2023-08-14 04:00:00,444.7,448.11,444.38,448.11,47867443.0,404518.0,446.707026,451.6619999999998,448.72812084407826,50.8817646642282,0.9933035566118065,2.5151535092085107,-1.5218499525967042,4.301687200598511
SPY,2023-08-15 04:00:00,446.27,446.64,442.3,442.89,75707535.0,540999.0,444.041957,451.09699999999975,448.1721093351184,42.74606162057551,0.44722701097060735,2.10156820956093,-1.6543411985903225,4.409423829127189
SPY,2023-08-16 04:00:00,442.46,444.18,439.53,439.64,80107206.0,569003.0,441.737049,450.3189999999997,447.35952749367857,38.60704623834748,-0.24496660183626773,1.6322612472814904,-1.877227849117758,4.426607841332393
SPY,2023-08-17 04:00:00,441.16,441.43,435.75,436.29,95711317.0,582074.0,438.53454,449.5244999999997,446.3052867799949,34.86011379558335,-1.0517283599973553,1.0954633258257211,-2.1471916858230764,4.516135852665793
SPY,2023-08-18 04:00:00,433.37,437.57,433.01,436.5,98851962.0,636961.0,435.523016,448.7404999999997,445.3714499438049,35.28412689411032,-1.6550690154227823,0.5453568575760205,-2.2004258729988027,4.519269006046808
SPY,2023-08-21 04:00:00,437.55,440.11,435.32,439.34,68718959.0,524987.0,437.943555,447.99749999999966,444.79702613963303,40.888039684632126,-1.8823579162213377,0.05981390281654886,-1.9421718190378865,4.5386069341863235
SPY,2023-08-22 04:00:00,441.18,441.18,437.57,438.15,65062863.0,476084.0,438.849812,447.13299999999964,444.1639760310965,39.35043942219238,-2.133910668513977,-0.37893101144955627,-1.7549796570644205,4.47227786745873
SPY,2023-08-23 04:00:00,439.25,443.67,439.1,443.03,68441023.0,469244.0,442.074486,446.5089999999997,444.0559783138492,47.98829246054507,-1.9173903386177358,-0.6866228768831921,-1.2307674617345437,4.547115162640252
SPY,2023-08-24 04:00:00,444.69,445.22,436.855,436.89,88517274.0,584152.0,440.18634,445.72899999999964,443.3735041887207,40.22557700699285,-2.2157018711649243,-0.9924386757395386,-1.2232631954253859,4.8198212224516634
SPY,2023-08-25 04:00:00,438.68,441.3,435.0,439.97,102325105.0,651734.0,438.674896,444.8814999999996,443.04936093265206,45.02928688240689,-2.178473563375235,-1.2296456532666777,-0.948827910108557,4.925548277990832
SPY,2023-08-28 04:00:00,442.24,443.4,439.9728,442.76,61595395.0,457440.0,442.099326,444.12999999999954,443.02180274858995,49.02553311563897,-1.9019160736439744,-1.364099737342137,-0.5378163363018373,4.818723400991483
SPY,2023-08-29 04:00:00,442.65,449.45,442.46,449.16,83081918.0,560023.0,447.340071,443.76399999999956,443.60639296300997,56.78627178085425,-1.1530244099099036,-1.3218846718556905,0.16886026194578685,4.9738145866349495
SPY,2023-08-30 04:00:00,449.51,451.67,448.78,451.01,69053913.0,480799.0,450.668427,443.80799999999965,444.31149839510425,58.74168390440695,-0.40556770003377096,-1.1386212774913065,0.7330535774575355,4.824970687589599
SPY,2023-08-31 04:00:00,451.65,452.83,450.16,450.35,66084565.0,446692.0,451.450784,443.88349999999963,444.8865937860467,57.73791314403138,0.1320188128324844,-0.8844932594265482,1.0165120722590326,4.6710442099046245
SPY,2023-09-01 04:00:00,453.17,453.67,449.68,451.19,58944100.0,444469.0,451.242431,444.1024999999997,445.4869181873756,58.70508741256657,0.6187088862994301,-0.5838528302813526,1.2025617165807827,4.6223981949114386
SPY,2023-09-05 04:00:00,450.73,451.06,449.17,449.24,55166212.0,451488.0,450.022758,444.0289999999997,445.84435455048265,55.528161419364366,0.837412403844155,-0.29959978345625105,1.1370121873004062,4.43651260956062
SPY,2023-09-06 04:00:00,448.4,448.51,443.81,446.22,70758514.0,535484.0,445.9379,443.9024999999997,445.8801303075795,50.93118617660208,0.7583064713924159,-0.08801853248651761,0.8463250038789335,4.507475994592005
SPY,2023-09-07 04:00:00,443.11,445.55,442.75,444.85,70355427.0,487844.0,444.444182,443.85749999999973,445.78202265923863,48.95138243911597,0.5783994705097939,0.045265068112744694,0.5331344023970492,4.433370566406864
SPY,2023-09-08 04:00:00,444.9,447.11,444.53,445.52,62068439.0,405861.0,445.773127,443.83799999999974,445.7570681202635,49.975523596163356,0.4843025385304145,0.13307256219627867,0.35122997633413583,4.300986954520662
SPY,2023-09-11 04:00:00,448.24,448.77,446.4699,448.45,60180120.0,432854.0,447.792508,443.9779999999998,446.01353782309553,54.293963652555824,0.6387929475092164,0.2342166392588662,0.40457630825035024,4.225916457769186
SPY,2023-09-12 04:00:00,446.95,448.53,445.39,445.99,67565424.0,453020.0,446.730846,443.87199999999973,446.01129612565785,50.362923780322944,0.5563134337745623,0.2986359981620054,0.2576774356125569,4.148350996499958
SPY,2023-09-13 04:00:00,446.22,447.71,445.0793,446.51,60199274.0,460627.0,446.610494,444.05299999999977,446.05879173273803,51.167774502973515,0.526834459381007,0.34427569040580575,0.1825587689752013,4.039947353892818
SPY,2023-09-14 04:00:00,449.07,451.08,447.715,450.36,83430816.0,508850.0,449.787728,444.5889999999998,446.4684306153344,56.758315299812054,0.804857092441523,0.4363919708129492,0.3684651216285738,4.077808257186187
SPY,2023-09-15 04:00:00,447.14,447.48,442.92,443.37,111907859.0,665595.0,444.532317,444.94299999999987,446.17334198530256,46.377025321201,0.4559020944981853,0.44029399554999643,0.015608098948188875,4.317964810244317
SPY,2023-09-18 04:00:00,443.05,444.97,442.56,443.63,55752214.0,412316.0,443.77274,445.2994999999998,445.93111893908326,46.76704209023173,0.19804957936310075,0.3918451123126173,-0.19379553294951657,4.181681609512582
SPY,2023-09-19 04:00:00,442.68,443.29,439.94,442.71,66514650.0,445860.0,441.776333,445.46799999999973,445.6243457067896,45.50580045570348,-0.07961891060728021,0.29755230772863783,-0.37717121833591805,4.146561494547397
SPY,2023-09-20 04:00:00,444.01,444.435,438.43,438.64,82562603.0,507727.0,441.767343,445.4924999999997,444.95916992519057,40.324712754040846,-0.6209304749931448,0.11385575118428129,-0.7347862261774261,4.279307102079725
